"","GEOID","state","county_name","distance_nearest_hub(mile)","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","geometry"
"105","47059","Tennessee","Greene",34.8319926925394,"TRACTOR Food and Farms","500171","37199","Yancey","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1168722.14381805, 1539379.61284862)
"106","47091","Tennessee","Johnson",18.6413945065171,"High Country Food Hub","500191","37189","Watauga","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",FALSE,c(1251764.46223034, 1583035.06450445)
"107","48355","Texas","Nueces",128.25338983027,"Local Sprout Food Hub","501514","48029","Bexar",NA,TRUE,c(-159757.323542013, 519025.640479888)
"108","48215","Texas","Hidalgo",208.637031863251,"Local Sprout Food Hub","501514","48029","Bexar",NA,TRUE,c(-219342.097852611, 373840.194814589)
"109","48061","Texas","Cameron",233.425720969984,"Local Sprout Food Hub","501514","48029","Bexar",NA,TRUE,c(-153169.261774155, 343590.576570756)
"110","48479","Texas","Webb",125.497857522935,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-329637.945532177, 527378.051108564)
"111","48057","Texas","Calhoun",130.23374702059,"Local Sprout Food Hub","501514","48029","Bexar",NA,TRUE,c(-59055.0064103841, 604214.555127307)
"112","48323","Texas","Maverick",39.7926268935628,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-421998.410719008, 639588.478397407)
"113","48465","Texas","Val Verde",59.5990799377402,"The Montalvo House Market","500134","48271","Kinney","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-496881.634590172, 770950.388040571)
"114","48039","Texas","Brazoria",152.297346596316,"Farmhouse Delivery","500040","48453","Travis","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(53312.5120611333, 679696.331203666)
"115","48229","Texas","Hudspeth",99.6413784015731,"Desert Spoon Food Hub","500200","35013","Doña Ana","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-887201.882014436, 974999.098286676)
"116","48203","Texas","Harrison",132.85253409614,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(152101.603813262, 1054192.08659442)
"117","48387","Texas","Red River",95.2617529816385,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(87515.3304837753, 1173024.62308488)
"118","48315","Texas","Marion",129.698139207634,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(152951.535994374, 1082088.25848312)
"119","49045","Utah","Tooele",209.195597144159,"Kraay's Market & Garden","500165","16013","Blaine","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;Wine/spirits/beer/hard cider;Prepared Meals;",TRUE,c(-1432826.87361803, 2066727.89741361)
"120","49023","Utah","Juab",264.006191920872,"Kraay's Market & Garden","500165","16013","Blaine","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;Wine/spirits/beer/hard cider;Prepared Meals;",TRUE,c(-1418749.77564628, 1979479.70140799)
"121","51001","Virginia","Accomack",26.7777450905846,"The Capitol City Food HUB","500266","24039","Somerset","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wine/spirits/beer/hard cider;",TRUE,c(1763567.78607703, 1826085.4048923)
"122","51095","Virginia","James City",6.75437076673668,"KelRae Farm Food Hub","501519","51095","James City",NA,FALSE,c(1675617.31862968, 1757635.31605393)
"123","51131","Virginia","Northampton",38.0022735776191,"Virginia Peninsula Foodbank","501280","51700","Newport News",NA,TRUE,c(1752707.73189236, 1775547.67451555)
"124","51057","Virginia","Essex",30.1485009472203,"Produce Source Partners","500194","51085","Hanover","Fresh fruits;Fresh vegetables;Coffee/tea;Dairy products;Eggs;Honey;Juices/non-alcoholic ciders;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;",TRUE,c(1647055.68606132, 1822030.1719676)
"125","51107","Virginia","Loudoun",13.0280832490738,"Cornerstones FREE from Hunger Center","501518","51107","Loudoun",NA,FALSE,c(1563957.0703034, 1936642.32672407)
"126","51083","Virginia","Halifax",47.6219003725222,"EcoFriendly Foods, LLC","500033","51019","Bedford",NA,TRUE,c(1500913.09711011, 1659730.23800154)
"127","53067","Washington","Thurston",20.8187552791861,"Southwest Washington Food Hub","501285","53041","Lewis",NA,TRUE,c(-2025405.33493379, 2947306.54193134)
"128","53029","Washington","Island",10.9374264390627,"Whidbey Island Grown Cooperative","501287","53029","Island",NA,FALSE,c(-1966761.16348355, 3072605.15815728)
"129","54047","West Virginia","McDowell",60.3685986312103,"Alderson Community Food Hub","500108","54025","Greenbrier","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(1253616.33857553, 1687972.67483986)
"130","54011","West Virginia","Cabell",12.7766669154322,"Tri-State Local Foods, Inc dba The Wild Ramp","500074","54011","Cabell","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;Broken Mug Coffee, Full Service Coffee Bar;",FALSE,c(1185737.39055098, 1795911.26535012)
"131","54073","West Virginia","Pleasants",49.6532499794706,"Shagbark Seed & Mill","500141","39009","Athens","Dry beans;Grains/flour;Tofu/non-animal protein;",TRUE,c(1261608.75735148, 1915186.47523764)
"132","54037","West Virginia","Jefferson",17.3212353114285,"South Mountain Creamery","500088","24021","Frederick","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(1540235.14140798, 1956801.36918824)
"133","54065","West Virginia","Morgan",35.3730746014372,"South Mountain Creamery","500088","24021","Frederick","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1501821.91098757, 1978317.92294267)
"134","17125","Illinois","Mason",28.2727225080661,"Kauai Food Hub","501146","17057","Fulton",NA,TRUE,c(512689.52335185, 1930238.34755454)
"135","54003","West Virginia","Berkeley",22.4800599002554,"South Mountain Creamery","500088","24021","Frederick","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1523115.5256961, 1971369.67236377)
"136","17007","Illinois","Boone",57.8166870075122,"Irv & Shelly's Fresh Picks","500006","17031","Cook","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;",TRUE,c(587107.890866394, 2169210.68241102)
"137","55011","Wisconsin","Buffalo",30.9165725206489,"Chippewa Valley Produce","500256","55033","Dunn","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Wild harvested forest products;",TRUE,c(337296.54670507, 2384166.84306896)
"138","55121","Wisconsin","Trempealeau",39.5068578421213,"Chippewa Valley Produce","500256","55033","Dunn","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Wild harvested forest products;",TRUE,c(369125.260497677, 2377174.69624664)
"139","55075","Wisconsin","Marinette",41.9192473234713,"Akwonderkandco","501183","26041","Delta",NA,TRUE,c(623033.727412276, 2514413.48292825)
"140","56029","Wyoming","Park",99.024129032312,"Yellowstone Valley Food Hub","500221","30111","Yellowstone","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-1073782.52652704, 2469173.0736084)
"141","56039","Wyoming","Teton",78.5469528536115,"208 Food Hub","501293","16019","Bonneville",NA,TRUE,c(-1162493.8583609, 2416199.61867839)
"142","06057","California","Nevada",14.4464053129541,"Farm 2 Family's Brunswick Farmers Market","500002","06057","Nevada","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Herbs;Honey;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",FALSE,c(-2092584.35928911, 2082980.12297844)
"143","05085","Arkansas","Lonoke",21.5226706284698,"Little Rock Local Food Club","500000","05119","Pulaski","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(373222.0921941, 1307358.36495209)
"144","05099","Arkansas","Nevada",95.3706764633404,"Little Rock Local Food Club","500000","05119","Pulaski","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(247949.824457539, 1180932.37397247)
"145","05013","Arkansas","Calhoun",83.3863441160324,"Little Rock Local Food Club","500000","05119","Pulaski","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(322395.677221178, 1171519.67515987)
"146","06007","California","Butte",33.4664114808553,"North Valley Food Hub","501076","06021","Glenn",NA,TRUE,c(-2150235.76300014, 2141001.90246822)
"147","06089","California","Shasta",29.669427188165,"Happy Valley Fresh","500283","06089","Shasta","Fresh fruits;Fresh vegetables;",TRUE,c(-2153061.73564422, 2269375.86067087)
"148","06047","California","Merced",40.9406532761902,"Braga Organic Farms Inc","500061","06039","Madera","Canned or preserved fruits/vegetables;Nuts;",TRUE,c(-2149176.8212571, 1853326.38278324)
"149","06009","California","Calaveras",7.02414823650999,"Outer Aisle Foods","501079","06009","Calaveras",NA,FALSE,c(-2106256.83015566, 1959371.30994952)
"150","06033","California","Lake",24.860874032911,"Mendo-Lake Food Hub","501075","06045","Mendocino",NA,TRUE,c(-2262143.73919799, 2106584.75327958)
"151","06115","California","Yuba",17.3221082089499,"Yuba-Sutter Food Bank","501091","06101","Sutter",NA,FALSE,c(-2141582.42040301, 2092390.66644133)
"152","08035","Colorado","Douglas",20.6943317034271,"US Potato Board","500090","08031","Denver","Fresh fruits;Fresh vegetables;",TRUE,c(-761571.630869814, 1847663.10100497)
"153","08019","Colorado","Clear Creek",29.2485779868494,"The Action Center Community Food Hub","501100","08059","Jefferson",NA,TRUE,c(-818258.391492593, 1893700.71247807)
"154","08049","Colorado","Grand",59.5501819794457,"The Action Center Community Food Hub","501100","08059","Jefferson",NA,TRUE,c(-853384.540266044, 1943937.81483262)
"155","08029","Colorado","Delta",9.10256070844893,"Farm Runners LLC","500184","08029","Delta","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Red/other non-poultry meat and products;Soap/body care products;",FALSE,c(-1017179.49420263, 1822944.33943728)
"156","08091","Colorado","Ouray",25.7914258839941,"Fresh Foundation - DBA Fresh Food Hub","501098","08113","San Miguel",NA,TRUE,c(-1018925.87040272, 1743412.4828976)
"157","08055","Colorado","Huerfano",49.7395703510271,"Valley Roots Food Hub","500213","08003","Alamosa","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(-781573.119289877, 1664355.30879582)
"158","08111","Colorado","San Juan",38.3468051842008,"Fresh Foundation - DBA Fresh Food Hub","501098","08113","San Miguel",NA,TRUE,c(-1016302.62276251, 1698886.42823544)
"159","09140","Connecticut","Naugatuck Valley",3.08117921248334,"Brass City Regional Food Hub","501109","09140","Naugatuck Valley",NA,FALSE,c(1879573.34799533, 2285240.88739224)
"160","12107","Florida","Putnam",16.425147462161,"Farmers and You","500274","12107","Putnam","Fresh fruits;Fresh vegetables;Coffee/tea;Fish/seafood;Wild harvested forest products;",FALSE,c(1375351.95866167, 829314.569496219)
"161","12001","Florida","Alachua",47.1339191678051,"Florida Fresh Meat Company","500193","12083","Marion","Eggs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1315542.0075336, 827883.345357826)
"162","12129","Florida","Wakulla",158.227354004927,"Florida Fresh Meat Company","500193","12083","Marion","Eggs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1112938.65008085, 855958.616733411)
"163","12041","Florida","Gilchrist",63.4409902779579,"Florida Fresh Meat Company","500193","12083","Marion","Eggs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1272341.1489533, 827458.381384834)
"164","13089","Georgia","DeKalb",2.66297327729849,"Global Growers Network","500048","13089","DeKalb","Fresh fruits;Fresh vegetables;Herbs;",FALSE,c(1079964.32271899, 1256432.24907319)
"165","13157","Georgia","Jackson",41.3721327965788,"One Source Foods","500076","13247","Rockdale","Baked goods;Coffee/tea;Fish/seafood;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1134881.37208395, 1304290.04913966)
"166","13267","Georgia","Tattnall",87.1512028459838,"Middle Georgia Growers Cooperative","500107","13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(1305695.54068184, 1092820.77988614)
"167","13031","Georgia","Bulloch",68.6974353607593,"Gullah Farmers Cooperative Association","501263","45013","Beaufort",NA,TRUE,c(1329130.57282137, 1135887.23854865)
