"county_fips","state","county_name","distance_nearest_farmersmarket_mile","distance_nearest_hub_mile","number_foodhub","has_hub","all_sales","d2c_sales_pct","local_sales_pct","intermediated_sales_pct_derived","SPMA","SPMA_0_100","share"
"19073","Iowa","Greene",1.77757804932517,46.8902344004984,NA,FALSE,461030000,0.048803765,NA,99.951196235,280788.629956423,48.1357738123146,NA
"19027","Iowa","Carroll",2.10610805183185,36.8591081303347,NA,FALSE,740164000,0.05647397,NA,99.94352603,638729.447735548,51.8705464371615,NA
"19117","Iowa","Lucas",8.84071654183656,44.4849503687943,NA,FALSE,91079000,0.047211763,NA,99.952788237,46553.2496401018,39.9699031881232,NA
"20113","Kansas","McPherson",1.86288512416901,159.581126243988,NA,FALSE,312127000,0.03043633,0.051901951,99.96956367,39627.6534897718,39.2379876754674,NA
"20145","Kansas","Pawnee",7.15604324593152,210.992553521693,NA,FALSE,349762000,0.012294075,NA,99.987705925,8695.39841318291,32.3460562254517,NA
"20161","Kansas","Riley",8.80322973589466,93.3512917799498,NA,FALSE,67019000,0.220832899,NA,99.779167101,9583.31955819093,32.7878407242276,NA
"21179","Kentucky","Nelson",0.363052218544135,29.6497120535513,NA,FALSE,79478000,0.132112026,0.630363107,99.867887974,886908.167428739,53.3622257665547,0.0956607495069034
"21085","Kentucky","Grayson",3.47967722190195,62.6915873531716,NA,FALSE,82704000,0.259963244,0.978187263,99.740036756,38744.9416058179,39.1356231507597,0.0333931777378815
"21033","Kentucky","Caldwell",9.74724351376207,57.8277523497424,NA,FALSE,67377000,0.069756739,0.139513478,99.930243261,20628.9659250343,36.2714985858684,0.020326557814062
"21175","Kentucky","Morgan",14.011946105903,54.1018680834078,NA,FALSE,5681000,0.563281119,NA,99.436718881,2092.94145844011,25.8757477336853,NA
"21155","Kentucky","Marion",0.796436092008505,30.0884922162439,NA,FALSE,81642000,0.084515326,NA,99.915484674,198883.859697891,46.568571529008,NA
"21209","Kentucky","Scott",5.71194398251994,33.3833612106217,NA,FALSE,78744000,0.208269835,2.015391588,99.791730165,75536.8116291302,42.1693644729413,0.0327299885774536
"21079","Kentucky","Garrard",3.03906734299051,27.7640534485782,NA,FALSE,36926000,0.468504578,NA,99.531495422,66410.184215894,41.5842175093854,NA
"21177","Kentucky","Muhlenberg",1.35593620051895,57.4508147591755,NA,FALSE,149024000,0.423421741,0.491196036,99.576578259,388162.282845581,49.6072782567719,0.0300261096605744
"21031","Kentucky","Butler",1.56076845501411,71.8046008901858,NA,FALSE,63943000,0.248658955,0.620865464,99.751341045,77642.0515176591,42.2942786900199,NA
"21107","Kentucky","Hopkins",3.12540216463989,46.0511101008054,NA,FALSE,211057000,0.030797368,0.075808905,99.969202632,106145.742104245,43.7152520525707,0.003076246978686
"21121","Kentucky","Knox",2.96761390691499,59.2407598638839,NA,FALSE,2684000,2.831594706,NA,97.168405294,9372.89444615018,32.6869606419234,NA
"21187","Kentucky","Owen",1.30264737158957,40.714281178642,NA,FALSE,34463000,0.316281229,1.125845075,99.683718771,84959.6389690763,42.7035566988197,0.14031485284052
"21071","Kentucky","Floyd",8.08708643039155,58.8131197265781,NA,FALSE,327000,1.223241568,NA,98.776758432,154.541221169,14.0613151844044,NA
"21181","Kentucky","Nicholas",2.43749520227795,58.1647820862214,NA,FALSE,31981000,0.04690285,NA,99.95309715,11973.2783497693,33.7995273383794,NA
"21011","Kentucky","Bath",1.3665968265554,66.5334278773507,NA,FALSE,25205000,0.583217621,NA,99.416782379,84371.8520455235,42.6720091043834,0.0452261306532663
"21205","Kentucky","Rowan",3.240925569564,52.8609055994223,NA,FALSE,5793000,0.310719848,NA,99.689280152,3780.42393690231,28.5616085261717,1.50814332247557
"21099","Kentucky","Hart",1.99656520862757,66.3479495529593,NA,FALSE,51639000,0.154921666,0.72038573,99.845078334,31781.3694720769,38.2353521176076,0.113804004214963
"21153","Kentucky","Magoffin",15.8725744227237,58.3883981074566,NA,FALSE,1919000,0.573215187,NA,99.426784813,603.322690964878,20.2286923816971,0.0488372093023256
"21197","Kentucky","Powell",1.97249466185125,60.118788717927,NA,FALSE,5196000,0.019245574,NA,99.980754426,1694.37936188791,24.9162779216222,NA
"21063","Kentucky","Elliott",2.17340823025392,39.067077060137,NA,FALSE,3035000,1.120263577,NA,98.879736423,9164.01689920633,32.5845574825926,0.126712328767123
"22059","Louisiana","LaSalle",0.794293475275277,98.4863579437462,NA,FALSE,2568000,NA,NA,NA,NA,NA,0.527918781725888
"22039","Louisiana","Evangeline",8.30125092153325,39.2661005322435,NA,FALSE,76885000,0.080639914,3.418092012,99.919360086,50725.6787502839,40.3599486489256,NA
"22015","Louisiana","Bossier",11.2951109045765,162.408658072096,NA,FALSE,11763000,1.27518487,1.691745281,98.72481513,1616.01424504919,24.7012230227757,0.212076583210604
"22041","Louisiana","Franklin",37.8633431235812,77.1111945714271,NA,FALSE,151820000,NA,NA,NA,NA,NA,0.00421822272215973
"22045","Louisiana","Iberia",9.21394744613658,30.8999153227562,NA,FALSE,176790000,1.061711669,NA,98.938288331,205301.613883078,46.7128907502879,0.0251572327044025
"22081","Louisiana","Red River",24.9735903580911,148.39076242065,NA,FALSE,25797000,0.496181726,NA,99.503818274,1370.95598541298,23.9544112585027,0.134683098591549
"22043","Louisiana","Grant",16.1014083951242,97.8473176865699,NA,FALSE,11409000,1.297221541,NA,98.702778459,1747.06017118984,25.0553312248741,0.61025641025641
"22067","Louisiana","Morehouse",7.03791626532265,78.0300908162865,NA,FALSE,175402000,NA,NA,NA,NA,NA,NA
"22021","Louisiana","Caldwell",28.2211552117878,101.937391601028,NA,FALSE,9392000,NA,NA,NA,NA,NA,0.261835184102864
"23021","Maine","Piscataquis",70.7144025200866,76.6880529349341,NA,FALSE,12302000,3.869289637,NA,96.130710363,2106.05282750662,25.9041128656404,0.211683848797251
"51093","Virginia","Isle of Wight",6.05954954586576,2.04047720027188,1,TRUE,73354000,0.587561667,NA,99.412438333,17526370.7650566,66.9208439375175,0.150354019158684
"51005","Virginia","Alleghany",0.804725220080496,21.9036544086598,NA,FALSE,3080000,NA,NA,NA,NA,NA,NA
"51153","Virginia","Prince William",3.36339451175285,20.0020614142656,NA,FALSE,10084000,3.084093571,11.54303837,96.915906429,51919.3645639227,40.4656427168366,0.036117381489842
"51193","Virginia","Westmoreland",1.7194517299991,42.5717183359196,NA,FALSE,69114000,0.836299419,NA,99.163700581,233316.558541607,47.2941638468206,0.819855884707766
"51133","Virginia","Northumberland",3.54628315337001,22.2903339840725,NA,FALSE,41286000,1.748776793,NA,98.251223207,139051.243169447,44.9423097678107,NA
"51103","Virginia","Lancaster",9.16514071114392,29.561294449312,NA,FALSE,8108000,0.629008412,NA,99.370991588,9827.04977859721,32.9019552958625,0.123456790123457
"51143","Virginia","Pittsylvania",3.06366287341571,29.3929777647076,NA,FALSE,99819000,0.289524049,1.668019056,99.710475951,145994.248369851,45.1637230255878,0.0706621704475782
"51059","Virginia","Fairfax",1.82603274769396,8.04299533281569,NA,FALSE,689000,5.079825878,NA,94.920174122,20606.444568598,36.2665350559051,NA
"53055","Washington","San Juan",3.81762563735566,3.81485789166707,1,TRUE,10643000,11.77299595,27.04124832,88.22700405,731195.006289516,52.4849178767826,1.20749665327979
"53035","Washington","Kitsap",2.86528576679788,13.7709651941497,1,TRUE,13572000,8.443855286,15.94459152,91.556144714,205112.542726556,46.7087038915431,0.209977040283866
"53011","Washington","Clark",9.48888804057206,9.42273998372173,1,TRUE,58969000,5.874272823,9.845850945,94.125727177,663612.801216844,52.0442158817965,0.593213818573517
"53045","Washington","Mason",18.8015797380766,36.2096092285156,NA,FALSE,83323000,2.640327454,14.45339203,97.359672546,68095.7996010427,41.6981166916761,0.0589962626801922
"53053","Washington","Pierce",13.5023461598769,21.7562687964687,1,TRUE,104702000,2.36480689,30.99654198,97.63519311,229550.569613499,47.2202173076433,0.424785100286533
"53075","Washington","Whitman",20.3581527309189,52.5362365390378,NA,FALSE,465358000,0.111527041,0.539584577,99.888472959,169668.7500633,45.8466246286953,NA
"53019","Washington","Ferry",28.8033203122914,39.4993204342182,NA,FALSE,3997000,8.156117439,NA,91.843882561,2745.85469535494,27.1090816177689,0.333996023856859
"54099","West Virginia","Wayne",5.47959109954756,18.6966609387728,NA,FALSE,1767000,4.187889099,NA,95.812110901,7307.69784257324,31.5560750217647,1.75308641975309
"54059","West Virginia","Mingo",8.60325322681603,51.1998664188854,NA,FALSE,137000,3.649635077,NA,96.350364923,117.907259859287,12.840893330018,NA
"54063","West Virginia","Monroe",12.339570267614,12.3505152867835,NA,FALSE,26257000,0.575084746,NA,99.424915254,172139.041968619,45.9123085063066,0.264005602240896
"54103","West Virginia","Wetzel",16.0538468558752,32.6089056007915,NA,FALSE,1218000,1.806239724,NA,98.193760276,1210.11904564965,23.387782742244,0.58955223880597
"54107","West Virginia","Wood",4.66527734721172,32.2850028598415,NA,FALSE,6192000,1.372739077,NA,98.627260923,9764.42368070345,32.8729061849246,1.40264650283554
"54095","West Virginia","Tyler",19.3291732131687,43.0098758960434,NA,FALSE,3569000,5.687867641,NA,94.312132359,2362.94480509559,26.4268846675443,0.0948111926107036
"17189","Illinois","Washington",1.59850757522547,44.3880313775402,NA,FALSE,364036000,NA,NA,NA,NA,NA,0.0110747153330214
"54023","West Virginia","Grant",23.3633948390552,14.6459902962208,NA,FALSE,59777000,0.16394265,0.431604117,99.83605735,278396.786877447,48.0968992610678,0.2248
"55023","Wisconsin","Crawford",10.058176608669,23.1849440366145,NA,FALSE,97192000,4.034282684,NA,95.965717316,212271.732800186,46.864607357801,1.44273618538324
"17039","Illinois","De Witt",3.34600082167303,23.103709728008,NA,FALSE,184072000,0.118975185,NA,99.881024815,363996.048623706,49.3151756004541,NA
"06107","California","Tulare",15.9425344513268,42.8535733277528,NA,FALSE,6356368000,0.157291085,10.23279285,99.842708915,3495158.27305992,59.5941039089853,20.8217661939951
"56033","Wyoming","Sheridan",3.61877035356642,106.193459856502,NA,FALSE,66554000,0.201340258,4.010277271,99.798659742,16122.3608786773,35.1514647255608,0.0010462074978204
"56041","Wyoming","Uinta",35.2681748669017,170.861674741084,NA,FALSE,32578000,0.205660269,NA,99.794339731,1167.49549755236,23.2249743140963,NA
"02188","Alaska","Northwest Arctic",NA,434.652761911157,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
"05129","Arkansas","Searcy",3.70548430278869,81.1058169898213,NA,FALSE,33729000,0.693764985,0.865723848,99.306235015,22134.0633647712,36.591493223296,0.305740987983979
"05103","Arkansas","Ouachita",2.86161477345113,87.1264694505574,NA,FALSE,12557000,0.055745799,NA,99.944254201,2508.09091069518,26.6976678710055,NA
"05145","Arkansas","White",25.5852598932159,46.2719713141798,NA,FALSE,236301000,0.108759589,2.643662214,99.891240411,110637.110313248,43.9035733009472,0.502353310323188
"05011","Arkansas","Bradley",28.0444904329541,88.8970750878416,NA,FALSE,67491000,0.025188543,NA,99.974811457,8559.72035198072,32.2746003842386,NA
"05019","Arkansas","Clark",32.3309706798205,70.3791029938243,NA,FALSE,25831000,0.201308504,0.332933307,99.798691496,5254.24207565286,30.0572203404743,0.0053639846743295
"06067","California","Sacramento",2.99316528268432,22.7297977731205,NA,FALSE,568293000,1.55465579,8.963685989,98.44534421,2069025.00134002,57.2115753185807,10.7027170010959
"06069","California","San Benito",18.7911569198597,24.520470644184,1,TRUE,353251000,1.15583539,27.8631916,98.84416461,592296.48492538,51.527579684733,1.68709196045514
"06005","California","Amador",10.91294662564,21.2272605725489,NA,FALSE,25329000,46.98566818,NA,53.01433182,129731.29770447,44.6270484586468,2.57051614016917
"06101","California","Sutter",7.95221675261463,7.97127156456402,1,TRUE,446473000,0.64192009,9.465073586,99.35807991,7026731.62553737,62.7675137034541,3.25135364473897
"06113","California","Yolo",5.97240774080333,6.07154644543932,3,TRUE,658725000,2.162510872,8.122964859,97.837489128,17882151.5043561,67.0121662013755,3.91135516767994
"06011","California","Colusa",12.1235594500329,24.0568824418734,NA,FALSE,552806000,0.099673301,4.896473408,99.900326699,957996.146262605,53.712593714291,3.63494849005151
"06063","California","Plumas",7.07053024092165,54.6098309726233,NA,FALSE,18088000,0.724237084,1.559044719,99.275762916,8641.72416729325,32.317922472575,0.0123456790123457
"08005","Colorado","Arapahoe",9.00810760524284,28.5710146660815,NA,FALSE,11346000,1.612903237,NA,98.387096763,15930.2654922196,35.0969995558634,0.00171990171990172
"08013","Colorado","Boulder",6.77121440289538,28.2598715745948,NA,FALSE,25680000,8.25155735,24.00700951,91.74844265,75718.7093244957,42.1802939120383,0.0559769417475728
"08037","Colorado","Eagle",5.42558610880143,79.0016538052216,NA,FALSE,8575000,0.804664731,4.944606304,99.195335269,3706.85565185098,28.4723289737082,NA
"08053","Colorado","Hinsdale",20.3429527279864,54.3772267566141,NA,FALSE,175000,NA,NA,NA,NA,NA,NA
"12023","Florida","Columbia",2.28736433823426,72.9822447904667,NA,FALSE,63514000,0.096041821,NA,99.903958179,23571.8487456231,36.8774717531781,0.742284786139686
"12055","Florida","Highlands",3.69570735026776,98.6070488039299,NA,FALSE,225473000,1.381540179,6.185663223,98.618459821,250935.700347293,47.6249828878978,11.11581051984
"12097","Florida","Osceola",22.289092776064,75.5243920859802,NA,FALSE,98703000,0.325218081,12.05333138,99.674781919,17894.2269071566,35.6252649239722,2.39880112834979
"12013","Florida","Calhoun",25.3981747771921,191.660539003415,NA,FALSE,27678000,0.05058169,NA,99.94941831,774.797818237346,21.3637591927354,0.00446949086669258
"12077","Florida","Liberty",28.5233896581393,186.124793567521,NA,FALSE,2771000,6.098881245,NA,93.901118755,282.833112203992,16.7945409094352,NA
"12125","Florida","Union",16.9192883545878,54.2873522846625,NA,FALSE,7859000,0.521694899,NA,99.478305101,2795.98763231634,27.1912702140535,0.533774208786018
"13153","Georgia","Houston",3.90559254842457,24.3985693261013,NA,FALSE,28400000,0.214788735,NA,99.785211265,51604.3960768895,40.4379919321262,1.56158992522629
"13121","Georgia","Fulton",1.77071405678855,7.32959775586874,2,TRUE,7532000,4.368029594,5.084970951,95.631970406,239006.485228018,47.4036537706293,0.0259674134419552
"13019","Georgia","Berrien",20.6972969527981,97.9708723367767,NA,FALSE,108153000,0.039758489,NA,99.960241511,11363.8411054345,33.5621546718383,4.20955781378742
"13181","Georgia","Lincoln",12.1679120628994,34.3539596377888,NA,FALSE,8238000,0.024277737,NA,99.975722263,6992.01870436543,31.3554358583694,0.0376984126984127
"13261","Georgia","Sumter",3.19008368751608,66.7852864062802,NA,FALSE,184208000,NA,NA,NA,NA,NA,0.810612114431836
"13009","Georgia","Baldwin",1.59238789462939,27.047690744342,NA,FALSE,1907000,NA,NA,NA,NA,NA,NA
"45015","South Carolina","Berkeley",2.97325041489058,26.03600207978,NA,FALSE,3994000,16.77516365,25.61342049,83.22483635,80693.560418392,42.4694535478855,0.264947245017585
"45075","South Carolina","Orangeburg",4.19409177441999,6.93897705909424,1,TRUE,303730000,0.222566098,NA,99.777433902,6332464.51368142,62.2947707247194,0.354916577919773
"45079","South Carolina","Richland",3.846358376024,34.134495831521,NA,FALSE,53935000,0.302215636,0.797255933,99.697784364,57167.3626608165,40.9032017082609,3.16914230953522
"45027","South Carolina","Clarendon",1.57696635191711,37.0642983397105,NA,FALSE,173325000,0.531948626,NA,99.468051374,496251.145669292,50.7235977051601,NA
"45067","South Carolina","Marion",24.3359450398135,66.8886191018982,NA,FALSE,22514000,NA,NA,NA,NA,NA,NA
"45031","South Carolina","Darlington",10.3086997614163,53.610757047332,NA,FALSE,143765000,0.109205998,NA,99.890794002,51443.3984388452,40.4237928531586,NA
"45087","South Carolina","Union",1.86050631528454,22.901346935283,NA,FALSE,21662000,0.387775838,1.407995582,99.612224162,65409.4048223388,41.5152177458115,0.50048971596474
"45061","South Carolina","Lee",17.3886698923068,55.2093929905786,NA,FALSE,165129000,0.009689394,NA,99.990310606,54222.4780083287,40.6628741549262,NA
"45017","South Carolina","Calhoun",10.81765557279,10.5239778953188,NA,FALSE,80522000,0.104319319,NA,99.895680681,726993.341437037,52.4587302684343,NA
"46111","South Dakota","Sanborn",24.5685678997663,74.286272929767,NA,FALSE,109617000,0.001824534,NA,99.998175466,19866.6795584293,36.1004076020474,NA
"46055","South Dakota","Haakon",60.6841304073675,81.5796532360152,NA,FALSE,124490000,NA,NA,NA,NA,NA,NA
"46075","South Dakota","Jones",34.276550104806,121.63925690258,NA,FALSE,82843000,NA,NA,NA,NA,NA,NA
"46071","South Dakota","Jackson",68.0107387656243,78.2266821044536,NA,FALSE,56118000,NA,NA,NA,NA,NA,NA
"46041","South Dakota","Dewey",60.3450185814554,136.92285234389,NA,FALSE,83002000,0.068673044,NA,99.931326956,4439.88931678944,29.2921069275586,NA
"47127","Tennessee","Moore",9.99286364253729,25.5442301471052,NA,FALSE,17078000,0.649959028,NA,99.350040972,27114.3445209949,37.5136789191144,NA
"47107","Tennessee","McMinn",1.83122815468126,1.85476420813995,1,TRUE,88305000,0.352188438,2.58309269,99.647811562,25671275.6187954,68.6552107243167,0.18213356461405
"47149","Tennessee","Rutherford",0.666083911099394,32.0505958656074,NA,FALSE,35381000,4.140640259,17.82312584,95.859359741,3335036.73612092,59.3810038620889,0.160238042759533
"47035","Tennessee","Cumberland",26.2275702718658,41.7927532356321,NA,FALSE,36923000,1.408336282,6.164179325,98.591663718,21597.7391704568,36.4800331386349,NA
"47031","Tennessee","Coffee",0.919143968726622,22.4303588158078,NA,FALSE,65437000,2.104314089,3.209193468,97.895685911,1757247.3803747,56.4693765605765,NA
"47045","Tennessee","Dyer",2.393794879609,72.7300239860707,NA,FALSE,161827000,0.04325607,NA,99.95674393,42795.7327161854,39.5874790714534,0.00753012048192771
"47005","Tennessee","Benton",2.5757341842035,68.1534727353532,NA,FALSE,10701000,0.672834337,NA,99.327165663,13140.8340767645,34.2223183770996,NA
"47105","Tennessee","Loudon",10.8106483897094,25.6535336330059,NA,FALSE,94948000,0.384420931,0.57610482,99.615579069,146843.616720202,45.1900835800211,0.0840857787810384
"47041","Tennessee","DeKalb",2.18830114308636,54.8659852035099,NA,FALSE,29880000,0.378179371,NA,99.621820629,33485.866373834,38.4727483878358,NA
"47081","Tennessee","Hickman",18.8545427807054,42.6195102119281,NA,FALSE,20923000,9.816947937,12.82320881,90.183052063,16165.8796803597,35.1637135203117,0.0684444444444444
"47003","Tennessee","Bedford",18.5314879121363,37.6053927577809,NA,FALSE,149791000,0.358499497,2.753169298,99.641500503,107105.798505524,43.7561678366352,0.0261394101876676
"47029","Tennessee","Cocke",4.51193642820003,33.6246590041746,NA,FALSE,81229000,0.475199729,NA,99.524800271,90464.3966639056,42.9888385936495,NA
"47135","Tennessee","Perry",14.9777356026182,66.6982936035943,NA,FALSE,4791000,0.66791904,2.003757,99.33208096,1212.40513064061,23.3963522017044,0.0860774119006355
"47121","Tennessee","Meigs",13.3601907503957,13.1340277400565,NA,FALSE,8280000,6.787439823,NA,93.212560177,47889.8855825595,40.0985354739083,1.7483660130719
"48453","Texas","Travis",2.64691325720443,2.21920860685972,3,TRUE,63384000,8.505301476,15.33667755,91.494698524,12544965.81726,65.4013217125161,0.267887629986031
"48339","Texas","Montgomery",11.2209043346126,130.412191894736,NA,FALSE,25053000,3.332934141,6.214824677,96.667065859,8055.76320910765,31.9988926238624,0.139628924833492
"48187","Texas","Guadalupe",1.22505563102633,30.4319207893528,NA,FALSE,94061000,1.547931671,2.983170509,98.452068329,1070168.68383365,54.2157625388758,0.222867351496204
"48423","Texas","Smith",2.59494988393484,90.2788746880029,NA,FALSE,70899000,2.614987612,NA,97.385012388,283800.39071806,48.1842555380205,1.27880047505938
"48475","Texas","Ward",65.1799598541701,220.452768957081,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
"48103","Texas","Crane",44.701104853585,192.282662370874,NA,FALSE,1501000,NA,NA,NA,NA,NA,NA
"48437","Texas","Swisher",42.8858703897316,46.925922974862,NA,FALSE,749528000,NA,NA,NA,NA,NA,NA
"48223","Texas","Hopkins",2.35015783692505,58.5251666047573,NA,FALSE,342278000,0.136438802,0.77831471,99.863561198,184344.939860986,46.2236123785207,0.0270912547528517
"48015","Texas","Austin",10.2931282025719,87.6094982944534,NA,FALSE,57353000,0.404512405,1.433229327,99.595487595,9631.80762336515,32.8107723453978,NA
"48059","Texas","Callahan",23.2668655575032,137.282428907592,NA,FALSE,22701000,1.91181004,7.167085171,98.08818996,1983.19860514746,25.6311195893317,0.00198356474922074
"48073","Texas","Cherokee",9.49554907966258,116.662045893878,NA,FALSE,120896000,0.194381952,0.671651661,99.805618048,11471.9118653325,33.6051623030056,0.101031621439785
"48499","Texas","Wood",10.7163850224622,72.0207112229661,NA,FALSE,225687000,0.15641132,0.240155607,99.84358868,46516.0280803724,39.966268506615,NA
"48333","Texas","Mills",35.3051959741535,86.0157484502416,NA,FALSE,44236000,0.257708639,4.715616226,99.742291361,6054.93206943606,30.7016434960359,0.171261199172984
"48083","Texas","Coleman",18.9666935394605,135.52956016474,NA,FALSE,44586000,NA,NA,NA,NA,NA,NA
"48317","Texas","Martin",23.1206999169078,201.197645495718,NA,FALSE,22746000,0.01758551,NA,99.98241449,569.284159587251,19.9652489691873,NA
"48051","Texas","Burleson",18.9793207941017,65.9536907604058,NA,FALSE,104390000,0.047897309,NA,99.952102691,24125.6233226276,36.9829897168538,NA
"48469","Texas","Victoria",2.49453442286194,101.063241056361,NA,FALSE,72034000,0.117999837,1.0425632,99.882000163,20703.9691828386,36.2879897301248,NA
"48399","Texas","Runnels",37.2680938230414,166.297313229526,NA,FALSE,61609000,0.017854534,2.014316082,99.982145466,2235.30926283855,26.1746593171814,0.00153253973911184
"48379","Texas","Rains",21.5733133996609,47.5853098829494,NA,FALSE,31630000,1.030667067,2.797976494,98.969332933,14525.1072597527,34.6774061531865,NA
"48065","Texas","Carson",30.4559183079613,29.3707524569841,NA,FALSE,122173000,0.021281298,NA,99.978718702,141624.576231289,45.0256371084292,0.00014236902050113
"48047","Texas","Brooks",45.7324348326254,165.206081231631,NA,FALSE,24206000,0.024787243,3.941171646,99.975212757,889.541453387995,21.9905757523579,0.0436766623207301
"48243","Texas","Jeff Davis",118.035582080773,189.265758239804,NA,FALSE,28574000,0.017498424,15.76958084,99.982501576,797.896060761322,21.497081062281,0.0913811007268951
"49035","Utah","Salt Lake",1.26073527665353,196.348315026733,NA,FALSE,17870000,1.885842204,18.01342964,98.114157796,212477.349962004,46.8690069492176,0.0668161434977578
"26137","Michigan","Otsego",23.9733512480547,27.2033947766774,NA,FALSE,19256000,1.490444541,NA,98.509555459,26132.3008795976,37.3460461510272,0.231356429829712
"26129","Michigan","Ogemaw",6.30952965390382,69.0897880946966,NA,FALSE,62632000,0.399156988,NA,99.600843012,19348.4788233987,35.9803099195502,NA
"27145","Minnesota","Stearns",8.39138019721436,31.8221390892656,NA,FALSE,1021472000,0.085660696,0.315427154,99.914339304,1020275.46688196,53.9988061449847,0.0411700975081257
"27127","Minnesota","Redwood",11.6553341221909,50.6086861484904,NA,FALSE,804002000,0.010572113,NA,99.989427887,314503.856841689,48.6510578342714,NA
"27113","Minnesota","Pennington",7.7414114467924,88.7648094210761,NA,FALSE,100306000,NA,NA,NA,NA,NA,NA
"28029","Mississippi","Copiah",33.2677371428703,35.3071964808234,NA,FALSE,92527000,0.081057422,NA,99.918942578,74231.2023404482,42.0901349923047,0.0534568781183179
"28083","Mississippi","Leflore",21.038155681294,65.8192911892709,NA,FALSE,296792000,0.003706299,NA,99.996293701,68531.0235160497,41.7270674096997,NA
"28137","Mississippi","Tate",12.3188628585753,12.2774085436249,NA,FALSE,37107000,0.751879692,8.119761467,99.248120308,246161.703471527,47.5376978736465,0.0124407582938389
"28121","Mississippi","Rankin",13.620361270644,14.4561911105987,NA,FALSE,185364000,0.060421657,NA,99.939578343,887055.562416836,53.3629809021429,0.0367239101717305
"28051","Mississippi","Holmes",26.4124691221809,41.8416807300296,NA,FALSE,104409000,NA,NA,NA,NA,NA,0.00193939393939394
"28079","Mississippi","Leake",16.7427241102109,48.3095778359506,NA,FALSE,421352000,0.005221288,NA,99.994778712,180611.190925131,46.13062914016,0.0334308399498537
"28111","Mississippi","Perry",19.5743707507235,53.1740716979613,NA,FALSE,17992000,0.100044467,NA,99.899955533,6403.87129066749,30.9562120464578,NA
"29029","Missouri","Camden",1.68229416926435,63.2735605915573,NA,FALSE,27322000,1.354220033,2.196032524,98.645779967,137468.833591543,44.8903004352594,NA
"29159","Missouri","Pettis",2.63228770205302,74.2710538716145,NA,FALSE,362647000,0.04412004,1.076253176,99.95587996,88804.8580563982,42.9047036215962,NA
"29025","Missouri","Caldwell",19.1790159687932,52.3904187108667,NA,FALSE,84368000,0.060449459,0.228759721,99.939550541,30857.9557546728,38.1013677000926,NA
"30093","Montana","Silver Bow",9.57832705148917,93.9395491556532,NA,FALSE,4969000,0.160998195,NA,99.839001805,649.374812234327,20.5624207989116,NA
"30019","Montana","Daniels",64.4942619243543,252.065602325599,NA,FALSE,103945000,NA,NA,NA,NA,NA,NA
"31069","Nebraska","Garden",39.4040259707149,138.371860591963,NA,FALSE,125361000,NA,NA,NA,NA,NA,NA
"31159","Nebraska","Seward",3.25746881212896,26.2935569428968,NA,FALSE,388829000,0.09258569,0.102615803,99.90741431,595824.987364438,51.5545705973767,0.00765829420613575
"31103","Nebraska","Keya Paha",22.4265325561622,159.123972484219,NA,FALSE,76378000,NA,NA,NA,NA,NA,NA
"31115","Nebraska","Loup",34.5453655984143,165.769349275753,NA,FALSE,32725000,NA,NA,NA,NA,NA,NA
"32001","Nevada","Churchill",24.4947444923639,24.4990194042135,1,TRUE,123989000,0.215341687,NA,99.784658313,206578.957030242,46.741076072657,0.0411733046286329
"32015","Nevada","Lander",97.0695403143097,97.0743369564333,NA,FALSE,47673000,0.046147715,NA,99.953852285,5058.98785047075,29.8851678944885,NA
"34035","New Jersey","Somerset",0.401310798618535,16.3733261325967,NA,FALSE,23239000,7.315289021,NA,92.684710979,10636048.4053231,64.6512087035336,0.061941541723459
"35043","New Mexico","Sandoval",11.3250109583019,42.3436899285379,NA,FALSE,9237000,2.868896723,8.985601425,97.131103277,7070.11945913539,31.4059059412218,1.82487922705314
"35051","New Mexico","Sierra",26.1684100341923,63.2745049308765,NA,FALSE,21338000,7.142187595,15.19355106,92.857812405,7174.4818169481,31.472483494032,1.1493117893477
"36077","New York","Otsego",4.74967376983159,30.7964656791574,NA,FALSE,62610000,4.136719227,7.759143829,95.863280773,178092.054908483,46.0668015458773,0.528398510242086
"36053","New York","Madison",8.7066306365624,27.5895957986944,NA,FALSE,190699000,2.235984564,NA,97.764015436,301176.341759612,48.4542928204973,0.108060849798916
"36017","New York","Chenango",5.20108646744052,37.7542949843589,NA,FALSE,122993000,4.386428356,9.677786827,95.613571644,281938.395637056,48.154343221044,0.305370193835399
"37023","North Carolina","Burke",0.920026035831594,16.1936335407361,NA,FALSE,NA,NA,NA,NA,NA,NA,0.310547333803148
"37101","North Carolina","Johnston",1.24147573986185,22.1798622225682,NA,FALSE,299996000,0.401672035,5.456739426,99.598327965,1389191.94554876,55.4013704618998,0.569177173191772
"37093","North Carolina","Hoke",17.9266218470944,28.3880334616964,NA,FALSE,151429000,0.00726413,NA,99.99273587,187925.623137758,46.3110313552554,NA
"37125","North Carolina","Moore",7.3703652223463,17.7010456590426,NA,FALSE,238413000,0.673201561,1.302781343,99.326798439,785331.333902014,52.809489304206,0.316493055555556
"37127","North Carolina","Nash",10.247393856026,31.4113410566786,NA,FALSE,184542000,0.144140631,NA,99.855859369,189298.255282337,46.3441019533933,NA
"37087","North Carolina","Haywood",4.85440175542994,7.43856141453319,1,TRUE,18664000,33.18688202,37.39820099,66.81311798,488211.099535409,50.6493717669659,1.59825327510917
